"","germplasmName","predicted.value","std.error","status"
"175","18-4772",80.0441546247721,2.91005448973606,"Estimable"
"176","18-4910",84.3954189838871,2.55822217649002,"Estimable"
"177","18-5066",83.2288516089114,2.89867799060327,"Estimable"
"178","18-5160",76.2480520778539,2.86071617695813,"Estimable"
"179","18-5176",77.7596926086932,2.82294485754353,"Estimable"
"180","18-5270",88.8836130591326,2.73553499423222,"Estimable"
"181","18-5304",82.274748367724,2.74451543423385,"Estimable"
"182","18-5625",81.9384304938348,2.8251672276161,"Estimable"
"183","18-5737",85.9142408606854,2.56043385558732,"Estimable"
"184","18-5837",83.209459334387,2.5590300343693,"Estimable"
"185","18-6079",81.3196850254748,2.96651406123017,"Estimable"
"186","18-6242",79.4725617658275,2.95732775427419,"Estimable"
"187","18-6274",86.4659523942985,2.58299577218332,"Estimable"
"188","18-6551",85.12068933185,2.75822307681542,"Estimable"
