"","study","germplasmName","predicted.value","std.error","status"
"247","YT_Addie_23","IL2021-18172",98.2656357222296,4.74997763283559,"Estimable"
"248","YT_Addie_23","IL2021-1820",95.0350561738352,4.68185258237775,"Estimable"
"249","YT_Addie_23","IL2021-18220",99.546851773027,2.79328199818295,"Estimable"
"250","YT_Addie_23","IL2021-18225",95.8669684348161,4.76409246977301,"Estimable"
"251","YT_Addie_23","IL2021-1824",95.686786421688,4.75569263571682,"Estimable"
"252","YT_Addie_23","IL2021-18265",96.0947059295585,4.75557644794246,"Estimable"
"253","YT_Addie_23","IL2021-1828",96.3960088851627,4.75853373648448,"Estimable"
"254","YT_Addie_23","IL2021-18304",88.0899690831216,3.02311999597124,"Estimable"
"255","YT_Addie_23","IL2021-18305",95.0197712994574,4.745838918318,"Estimable"
"256","YT_Addie_23","IL2021-18306",93.4367841741131,4.73631199957833,"Estimable"
"257","YT_Addie_23","IL2021-18313",93.9744814236108,3.12061848968039,"Estimable"
"258","YT_Addie_23","IL2021-18320",96.2940939669798,4.73746023013182,"Estimable"
"259","YT_Addie_23","IL2021-18365",97.5802996931693,4.74889535671166,"Estimable"
"260","YT_Addie_23","IL2021-18374",95.1292711393086,4.75233653095863,"Estimable"
"261","YT_Addie_23","IL2021-1839",96.3994517888598,4.91331519142757,"Estimable"
"262","YT_Addie_23","IL2021-18405",95.5359505983803,4.75034281315243,"Estimable"
"263","YT_Addie_23","IL2021-18425",96.8242015689272,4.74508524805464,"Estimable"
"264","YT_Addie_23","IL2021-18435",98.5614040057488,2.63127290971305,"Estimable"
"265","YT_Addie_23","IL2021-18451",100.515531133786,3.06701141127408,"Estimable"
"266","YT_Addie_23","IL2021-18457",103.273043662456,3.02800574748879,"Estimable"
"267","YT_Addie_23","IL2021-18468",102.205547940133,3.03409730135482,"Estimable"
"268","YT_Addie_23","IL2021-18501",97.2619386996852,4.74493839895443,"Estimable"
"269","YT_Addie_23","IL2021-18531",96.4970761003988,4.76856037583074,"Estimable"
"270","YT_Addie_23","IL2021-18543",95.9017295115987,4.75727381312345,"Estimable"
"271","YT_Addie_23","IL2021-18546",95.8245068102465,4.75176028936256,"Estimable"
"272","YT_Addie_23","IL2021-18549",96.5328042176672,4.74669739348367,"Estimable"
"273","YT_Addie_23","IL2021-18638",96.8212665498562,4.76723039850888,"Estimable"
"274","YT_Addie_23","IL2021-18661",92.4774970768086,4.76123863782209,"Estimable"
"275","YT_Addie_23","IL2021-18665",95.5091123070096,4.76936061978985,"Estimable"
"276","YT_Addie_23","IL2021-18716",95.5294603975351,4.75208513979325,"Estimable"
"277","YT_Addie_23","IL2021-18732",94.2999218962298,4.74676233689645,"Estimable"
"278","YT_Addie_23","IL2021-18738",95.2958445505108,4.74463242114915,"Estimable"
